# Generated by scripts/generate_sound_compatibility.py
# left_sound\tright_sound\treplace_cost
ж	_і_	30
ж	_ы_	30
ж	_э_	30
ж	б	6
ж	б'	20
ж	п	13
ж	п'	27
ж	в	6
ж	в'	20
ж	г	6
ж	г'	20
ж	х	13
ж	х'	27
ж	г*	6
ж	г*'	20
ж	к	13
ж	к'	27
ж	д	6
ж	дз'	20
ж	т	13
ж	ц'	27
ж	дз	6
ж	ц	13
ж	ж	0
ж	ш	1.16666666667
ж	з	6
ж	з'	20
ж	с	13
ж	с'	27
ж	й	20
ж	л	6
ж	л'	20
ж	м	6
ж	м'	20
ж	н	6
ж	н'	20
ж	р	6
ж	ф	13
ж	ф'	27
ж	дж	2
ж	ч	4.33333333333
ж	ў	6
ш	<empty>	1000
ш	а	20
ш	о	20
ш	у	20
ш	і	20
ш	ы	20
ш	э	20
ш	_а_	40
ш	_о_	40
ш	_у_	40
ш	_і_	40
ш	_ы_	40
ш	_э_	40
ш	б	13
ш	б'	27
ш	п	6
ш	п'	20
ш	в	13
ш	в'	27
ш	г	13
ш	г'	27
ш	х	6
ш	х'	20
ш	г*	13
ш	г*'	27
ш	к	6
ш	к'	20
ш	д	13
ш	дз'	27
ш	т	6
ш	ц'	20
ш	дз	13
ш	ц	6
ш	ж	1.16666666667
ш	ш	0
ш	з	13
ш	з'	27
ш	с	6
ш	с'	20
ш	й	27
ш	л	13
ш	л'	27
ш	м	13
ш	м'	27
ш	н	13
ш	н'	27
ш	р	13
ш	ф	6
ш	ф'	20
ш	дж	4.33333333333
ш	ч	2
ш	ў	13
з	<empty>	1000
з	а	15
з	о	15
з	у	15
з	і	15
з	ы	15
з	э	15
з	_а_	30
з	_о_	30
з	_у_	30
з	_і_	30
з	_ы_	30
з	_э_	30
з	б	6
з	б'	20
з	п	13
з	п'	27
з	в	6
з	в'	20
з	г	6
з	г'	20
з	х	13
з	х'	27
з	г*	6
з	г*'	20
з	к	13
з	к'	27
з	д	6
з	дз'	6.66666666667
з	т	13
з	ц'	9
з	дз	2
з	ц	4.33333333333
з	ж	6
з	ш	13
з	з	0
з	з'	2.33333333333
з	с	1.16666666667
з	с'	3.5
з	й	20
з	л	6
з	л'	20
з	м	6
з	м'	20
з	н	6
з	н'	20
з	р	6
з	ф	13
з	ф'	27
з	дж	6
з	ч	13
з	ў	6
з'	<empty>	1000
з'	а	15
з'	о	15
з'	у	15
з'	і	15
з'	ы	15
з'	э	15
з'	_а_	30
з'	_о_	30
з'	_у_	30
з'	_і_	30
з'	_ы_	30
з'	_э_	30
з'	б	20
з'	б'	6
з'	п	27
з'	п'	13
з'	в	20
з'	в'	6
з'	г	20
з'	г'	6
з'	х	27
з'	х'	13
з'	г*	20
з'	г*'	6
з'	к	27
з'	к'	13
з'	д	20
з'	дз'	2
з'	т	27
з'	ц'	4.33333333333
з'	дз	6.66666666667
з'	ц	9
з'	ж	20
з'	ш	27
з'	з	2.33333333333
з'	з'	0
з'	с	3.5
з'	с'	1.16666666667
з'	й	6
з'	л	20
з'	л'	6
з'	м	20
з'	м'	6
з'	н	20
з'	н'	6
з'	р	20
з'	ф	27
з'	ф'	13
з'	дж	20
з'	ч	27
з'	ў	20
с	<empty>	1000
с	а	20
с	о	20
с	у	20
с	і	20
с	ы	20
с	э	20
с	_а_	40
с	_о_	40
с	_у_	40
с	_і_	40
с	_ы_	40
с	_э_	40
с	б	13
с	б'	27
с	п	6
с	п'	20
с	в	13
с	в'	27
с	г	13
с	г'	27
с	х	6
с	х'	20
с	г*	13
с	г*'	27
с	к	6
с	к'	20
с	д	13
с	дз'	9
с	т	6
с	ц'	6.66666666667
с	дз	4.33333333333
с	ц	2
с	ж	13
с	ш	6
с	з	1.16666666667
с	з'	3.5
с	с	0
с	с'	2.33333333333
с	й	27
с	л	13
с	л'	27
с	м	13
с	м'	27
с	н	13
с	н'	27
с	р	13
с	ф	6
с	ф'	20
с	дж	13
с	ч	6
с	ў	13
с'	<empty>	1000
с'	а	20
с'	о	20
с'	у	20
с'	і	20
с'	ы	20
с'	э	20
с'	_а_	40
с'	_о_	40
с'	_у_	40
с'	_і_	40
с'	_ы_	40
с'	_э_	40
с'	б	27
с'	б'	13
с'	п	20
с'	п'	6
с'	в	27
с'	в'	13
с'	г	27
с'	г'	13
с'	х	20
с'	х'	6
с'	г*	27
с'	г*'	13
с'	к	20
с'	к'	6
с'	д	27
с'	дз'	4.33333333333
с'	т	20
с'	ц'	2
с'	дз	9
с'	ц	6.66666666667
с'	ж	27
с'	ш	20
с'	з	3.5
с'	з'	1.16666666667
с'	с	2.33333333333
с'	с'	0
с'	й	13
с'	л	27
с'	л'	13
с'	м	27
с'	м'	13
с'	н	27
с'	н'	13
с'	р	27
с'	ф	20
с'	ф'	6
с'	дж	27
с'	ч	20
с'	ў	27
й	<empty>	1000
й	а	15
й	о	15
й	у	15
й	і	15
й	ы	15
й	э	15
й	_а_	30
й	_о_	30
й	_у_	30
й	_і_	30
й	_ы_	30
й	_э_	30
й	б	20
й	б'	6
й	п	27
й	п'	13
й	в	20
й	в'	6
й	г	20
й	г'	6
й	х	27
й	х'	13
й	г*	20
й	г*'	6
й	к	27
й	к'	13
й	д	20
й	дз'	6
й	т	27
й	ц'	13
й	дз	20
й	ц	27
й	ж	20
й	ш	27
й	з	20
й	з'	6
й	с	27
й	с'	13
й	й	0
й	л	20
й	л'	6
й	м	20
й	м'	6
й	н	20
й	н'	6
й	р	20
й	ф	27
й	ф'	13
й	дж	20
й	ч	27
й	ў	20
л	<empty>	1000
л	а	15
л	о	15
л	у	15
л	і	15
л	ы	15
л	э	15
л	_а_	30
л	_о_	30
л	_у_	30
л	_і_	30
л	_ы_	30
л	_э_	30
л	б	6
л	б'	20
л	п	13
л	п'	27
л	в	6
л	в'	20
л	г	6
л	г'	20
л	х	13
л	х'	27
л	г*	6
л	г*'	20
л	к	13
л	к'	27
л	д	6
л	дз'	20
л	т	13
л	ц'	27
л	дз	6
л	ц	13
л	ж	6
л	ш	13
л	з	6
л	з'	20
л	с	13
л	с'	27
л	й	20
л	л	0
л	л'	7
л	м	6
л	м'	20
л	н	6
л	н'	20
л	р	6
л	ф	13
л	ф'	27
л	дж	6
л	ч	13
л	ў	6
л'	<empty>	1000
л'	а	15
л'	о	15
л'	у	15
л'	і	15
л'	ы	15
л'	э	15
л'	_а_	30
л'	_о_	30
л'	_у_	30
л'	_і_	30
л'	_ы_	30
л'	_э_	30
л'	б	20
л'	б'	6
л'	п	27
л'	п'	13
л'	в	20
л'	в'	6
л'	г	20
л'	г'	6
л'	х	27
л'	х'	13
л'	г*	20
л'	г*'	6
л'	к	27
л'	к'	13
л'	д	20
л'	дз'	6
л'	т	27
л'	ц'	13
л'	дз	20
л'	ц	27
л'	ж	20
л'	ш	27
л'	з	20
л'	з'	6
л'	с	27
л'	с'	13
л'	й	6
л'	л	7
л'	л'	0
л'	м	20
л'	м'	6
л'	н	20
л'	н'	6
л'	р	20
л'	ф	27
л'	ф'	13
л'	дж	20
л'	ч	27
л'	ў	20
м	<empty>	1000
м	а	15
м	о	15
м	у	15
м	і	15
м	ы	15
м	э	15
м	_а_	30
м	_о_	30
м	_у_	30
м	_і_	30
м	_ы_	30
м	_э_	30
м	б	6
м	б'	20
м	п	13
м	п'	27
м	в	6
м	в'	20
м	г	6
м	г'	20
м	х	13
м	х'	27
м	г*	6
м	г*'	20
м	к	13
м	к'	27
м	д	6
м	дз'	20
м	т	13
м	ц'	27
м	дз	6
м	ц	13
м	ж	6
м	ш	13
м	з	6
м	з'	20
м	с	13
м	с'	27
м	й	20
м	л	6
м	л'	20
м	м	0
м	м'	7
м	н	6
м	н'	20
м	р	6
м	ф	13
м	ф'	27
м	дж	6
м	ч	13
м	ў	6
м'	<empty>	1000
м'	а	15
м'	о	15
м'	у	15
м'	і	15
м'	ы	15
м'	э	15
м'	_а_	30
м'	_о_	30
м'	_у_	30
м'	_і_	30
м'	_ы_	30
м'	_э_	30
м'	б	20
м'	б'	6
м'	п	27
м'	п'	13
м'	в	20
м'	в'	6
м'	г	20
м'	г'	6
м'	х	27
м'	х'	13
м'	г*	20
м'	г*'	6
м'	к	27
м'	к'	13
м'	д	20
м'	дз'	6
м'	т	27
м'	ц'	13
м'	дз	20
м'	ц	27
м'	ж	20
м'	ш	27
м'	з	20
м'	з'	6
м'	с	27
м'	с'	13
м'	й	6
м'	л	20
м'	л'	6
м'	м	7
м'	м'	0
м'	н	20
м'	н'	6
м'	р	20
м'	ф	27
м'	ф'	13
м'	дж	20
м'	ч	27
м'	ў	20
н	<empty>	1000
н	а	15
н	о	15
н	у	15
н	і	15
н	ы	15
н	э	15
н	_а_	30
н	_о_	30
н	_у_	30
н	_і_	30
н	_ы_	30
н	_э_	30
н	б	6
н	б'	20
н	п	13
н	п'	27
н	в	6
н	в'	20
н	г	6
н	г'	20
н	х	13
н	х'	27
н	г*	6
н	г*'	20
н	к	13
н	к'	27
н	д	6
н	дз'	20
н	т	13
н	ц'	27
н	дз	6
н	ц	13
н	ж	6
н	ш	13
н	з	6
н	з'	20
н	с	13
н	с'	27
н	й	20
н	л	6
н	л'	20
н	м	6
н	м'	20
н	н	0
н	н'	7
н	р	6
н	ф	13
н	ф'	27
н	дж	6
н	ч	13
н	ў	6
н'	<empty>	1000
н'	а	15
н'	о	15
н'	у	15
н'	і	15
н'	ы	15
н'	э	15
н'	_а_	30
н'	_о_	30
н'	_у_	30
н'	_і_	30
н'	_ы_	30
н'	_э_	30
н'	б	20
н'	б'	6
н'	п	27
н'	п'	13
н'	в	20
н'	в'	6
н'	г	20
н'	г'	6
н'	х	27
н'	х'	13
н'	г*	20
н'	г*'	6
н'	к	27
н'	к'	13
н'	д	20
н'	дз'	6
н'	т	27
н'	ц'	13
н'	дз	20
н'	ц	27
н'	ж	20
н'	ш	27
н'	з	20
н'	з'	6
н'	с	27
н'	с'	13
н'	й	6
н'	л	20
н'	л'	6
н'	м	20
н'	м'	6
н'	н	7
н'	н'	0
н'	р	20
н'	ф	27
н'	ф'	13
н'	дж	20
н'	ч	27
н'	ў	20
р	<empty>	1000
р	а	15
р	о	15
р	у	15
р	і	15
р	ы	15
р	э	15
р	_а_	30
р	_о_	30
р	_у_	30
р	_і_	30
р	_ы_	30
р	_э_	30
р	б	6
р	б'	20
р	п	13
р	п'	27
р	в	6
р	в'	20
р	г	6
р	г'	20
р	х	13
р	х'	27
р	г*	6
р	г*'	20
р	к	13
р	к'	27
р	д	6
р	дз'	20
р	т	13
р	ц'	27
р	дз	6
р	ц	13
р	ж	6
р	ш	13
р	з	6
р	з'	20
р	с	13
р	с'	27
р	й	20
р	л	6
р	л'	20
р	м	6
р	м'	20
р	н	6
р	н'	20
р	р	0
р	ф	13
р	ф'	27
р	дж	6
р	ч	13
р	ў	6
ф	<empty>	1000
ф	а	20
ф	о	20
ф	у	20
ф	і	20
ф	ы	20
ф	э	20
ф	_а_	40
ф	_о_	40
ф	_у_	40
ф	_і_	40
ф	_ы_	40
ф	_э_	40
ф	б	13
ф	б'	27
ф	п	6
ф	п'	20
ф	в	13
ф	в'	27
ф	г	13
ф	г'	27
ф	х	6
ф	х'	20
ф	г*	13
ф	г*'	27
ф	к	6
ф	к'	20
ф	д	13
ф	дз'	27
ф	т	6
ф	ц'	20
ф	дз	13
ф	ц	6
ф	ж	13
ф	ш	6
ф	з	13
ф	з'	27
ф	с	6
ф	с'	20
ф	й	27
ф	л	13
ф	л'	27
ф	м	13
ф	м'	27
ф	н	13
ф	н'	27
ф	р	13
ф	ф	0
ф	ф'	7
ф	дж	13
ф	ч	6
ф	ў	13
ф'	<empty>	1000
ф'	а	20
ф'	о	20
ф'	у	20
ф'	і	20
ф'	ы	20
ф'	э	20
ф'	_а_	40
ф'	_о_	40
ф'	_у_	40
ф'	_і_	40
ф'	_ы_	40
ф'	_э_	40
ф'	б	27
ф'	б'	13
ф'	п	20
ф'	п'	6
ф'	в	27
ф'	в'	13
ф'	г	27
ф'	г'	13
ф'	х	20
ф'	х'	6
ф'	г*	27
ф'	г*'	13
ф'	к	20
ф'	к'	6
ф'	д	27
ф'	дз'	13
ф'	т	20
ф'	ц'	6
ф'	дз	27
ф'	ц	20
ф'	ж	27
ф'	ш	20
ф'	з	27
ф'	з'	13
ф'	с	20
ф'	с'	6
ф'	й	13
ф'	л	27
ф'	л'	13
ф'	м	27
ф'	м'	13
ф'	н	27
ф'	н'	13
ф'	р	27
ф'	ф	7
ф'	ф'	0
ф'	дж	27
ф'	ч	20
ф'	ў	27
дж	<empty>	1000
дж	а	15
дж	о	15
дж	у	15
дж	і	15
дж	ы	15
дж	э	15
дж	_а_	30
дж	_о_	30
дж	_у_	30
дж	_і_	30
дж	_ы_	30
дж	_э_	30
дж	б	6
дж	б'	20
дж	п	13
дж	п'	27
дж	в	6
дж	в'	20
дж	г	6
дж	г'	20
дж	х	13
дж	х'	27
дж	г*	6
дж	г*'	20
дж	к	13
дж	к'	27
дж	д	6
дж	дз'	20
дж	т	13
дж	ц'	27
дж	дз	6
дж	ц	13
дж	ж	2
дж	ш	4.33333333333
дж	з	6
дж	з'	20
дж	с	13
дж	с'	27
дж	й	20
дж	л	6
дж	л'	20
дж	м	6
дж	м'	20
дж	н	6
дж	н'	20
дж	р	6
дж	ф	13
дж	ф'	27
дж	дж	0
дж	ч	1.16666666667
дж	ў	6
ч	<empty>	1000
ч	а	20
ч	о	20
ч	у	20
ч	і	20
ч	ы	20
ч	э	20
ч	_а_	40
ч	_о_	40
ч	_у_	40
ч	_і_	40
ч	_ы_	40
ч	_э_	40
ч	б	13
ч	б'	27
ч	п	6
ч	п'	20
ч	в	13
ч	в'	27
ч	г	13
ч	г'	27
ч	х	6
ч	х'	20
ч	г*	13
ч	г*'	27
ч	к	6
ч	к'	20
ч	д	13
ч	дз'	27
ч	т	6
ч	ц'	20
ч	дз	13
ч	ц	6
ч	ж	4.33333333333
ч	ш	2
ч	з	13
ч	з'	27
ч	с	6
ч	с'	20
ч	й	27
ч	л	13
ч	л'	27
ч	м	13
ч	м'	27
ч	н	13
ч	н'	27
ч	р	13
ч	ф	6
ч	ф'	20
ч	дж	1.16666666667
ч	ч	0
ч	ў	13
ў	<empty>	1000
ў	а	15
ў	о	15
ў	у	15
ў	і	15
ў	ы	15
ў	э	15
ў	_а_	30
ў	_о_	30
ў	_у_	30
ў	_і_	30
ў	_ы_	30
ў	_э_	30
ў	б	6
ў	б'	20
ў	п	13
ў	п'	27
ў	в	6
ў	в'	20
ў	г	6
ў	г'	20
ў	х	13
ў	х'	27
ў	г*	6
ў	г*'	20
ў	к	13
ў	к'	27
ў	д	6
ў	дз'	20
ў	т	13
ў	ц'	27
ў	дз	6
ў	ц	13
ў	ж	6
ў	ш	13
ў	з	6
ў	з'	20
ў	с	13
ў	с'	27
ў	й	20
ў	л	6
ў	л'	20
ў	м	6
ў	м'	20
ў	н	6
ў	н'	20
ў	р	6
ў	ф	13
ў	ф'	27
ў	дж	6
ў	ч	13
ў	ў	0
